STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,130760AA0133001,'1.05 MI N OF FM 2672',1990,80,2018,"29.713514, -97.135786",80,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.713514,-97.135786"
48,130760AA0132001,'0.90 MI W OF FM 154',1986,50,2018,"29.791644, -97.1104",50,0,0,1986,39,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.791644,-97.110400"
48,130760AA0127001,'0.60 MI N OF FM 154',1990,80,2018,"29.754072, -97.119131",80,1,0.8,1990,35,1,0.8,,0,96438.35616,78356.16438,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.754072,-97.119131"
48,130620AA0161001,'0.57 MI N OF KUBALA STORE',2019,33,2022,"29.090133, -97.514658",33,3,0.99,2019,6,0.5,0.495,,0,155859.9696,126636.2253,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.090133,-97.514658"
48,130620AA0160003,'0.1 MI W OF FM 240',2015,182,2022,"29.105961, -97.481192",182,3,5.46,2015,10,0.5,2.73,,0,28260.32415,22961.51337,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.105961,-97.481192"
48,130620AA0139001,'0.80 MI W OF US 87',2003,25,2022,"29.087475, -97.381386",25,3,0.75,2003,22,0.5,0.375,,0,205735.1598,167159.8174,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.087475,-97.381386"
48,130620AA0129002,'0.70 MI W OF US 87',2009,86,2022,"29.132422, -97.439081",86,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.132422,-97.439081"
48,130620AA0120002,'1.70 MI E of US 87',2013,76,2022,"29.200772, -97.438839",76,3,2.28,2013,12,0.5,1.14,,0,67676.03941,54986.78202,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.200772,-97.438839"
48,130620AA0120001,'1.14 MI NE of US 87',2013,76,2022,"29.197922, -97.447161",76,0,0,2013,12,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.197922,-97.447161"
48,130620AA0011001,'0.18 MI N OF SH 111',2023,92,2022,"29.31385, -97.191222",92,3,2.76,2023,2,0.5,1.38,,0,55906.29343,45423.86341,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.313850,-97.191222"
48,130620AA0458001,'0.75 MI W OF FM 766',1930,14,2022,"29.176144, -97.356658",14,3,0.42,2011,14,1,0.42,,0,183692.107,149249.8369,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.176144,-97.356658"
48,130760AA0104001,'0.65 MI SE OF FM 2503',1993,200,2018,"29.870544, -96.653244",200,0,0,1993,32,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.870544,-96.653244"
48,130760AA0245001,'1.6 MI W OF FM 2672',1990,80,2014,"29.706531, -96.955231",80,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.706531,-96.955231"
48,130760AA0137001,'0.95 MI E OF FM 2436',1984,140,2018,"29.859308, -96.920503",140,0,0,1984,41,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.859308,-96.920503"
48,121020002713324.00,'4.00 MI E OF IH 610',2005,2200,2014,"29.731583, -95.394667",2200,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.731583,-95.394667"
48,090740AA0487002,'0.40 MI NE OF CR 479',2014,50,2016,"31.172103, -97.10545",50,1,0.5,2014,11,1,0.5,,0,154301.3699,125369.863,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.172103,-97.105450"
48,090980C00155001,'0.10 MI E OF SH 220',1931,309,2020,"31.984258, -98.026478",309,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.984258,-98.026478"
48,090980C00115002,'0.50 MI S OF SH 6',1920,265,2020,"31.974922, -98.031728",265,0,0,1920,105,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.974922,-98.031728"
48,102500AA4390101,'1.0mi N of SH 11',2018,50,2020,"32.959136, -95.162581",50,0,0,2018,7,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.959136,-95.162581"
48,102500AA3987101,'0.45 MI N OF FM 312',1950,30,2009,"32.808964, -95.278764",30,0,0,1950,75,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.808964,-95.278764"
48,102500AA3600101,'1.95 MI NE OF FM 14',2005,243,2009,"32.605014, -95.183272",243,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.605014,-95.183272"
48,102500AA2800101,'1.4 MI WEST OF US 69',2004,30,2009,"32.656761, -95.513378",30,3,0.9,2004,21,0.5,0.45,,0,171445.9665,139299.8478,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.656761,-95.513378"
48,102340TD0000106,'0.2mi W of SH 19',2008,100,2022,"32.562717, -95.861611",100,1,1,2008,17,0.5,0.5,,0,154301.3699,125369.863,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.562717,-95.861611"
48,102340TD0000102,'0.2mi W of SH 19',2008,100,2022,"32.560972, -95.8631",100,1,1,2008,17,0.5,0.5,,0,154301.3699,125369.863,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.560972,-95.863100"
48,022200ZR7200002,'ROSEDALE AND VICKERY CONN',1981,38150,2015,"32.73055, -97.36285",38150,0,0,2014,11,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.730550,-97.362850"
48,022200ZR7200001,'ROSEDALE WB',1981,38150,2015,"32.730653, -97.362867",38150,0,0,2014,11,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.730653,-97.362867"
48,021840J00105001,'0.1 MI N OF IH20',1980,1484,2024,"32.741447, -97.653261",1484,0,0,1980,45,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.741447,-97.653261"
48,022200ZB1960002,'0.25 MI W OF HULEN ST',1969,3283,2024,"32.703644, -97.392483",3283,0,0,1969,56,0.333333333,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.703644,-97.392483"
48,022200P00429001,'0.05 MI W OF SH 26',2010,500,2019,"32.884858, -97.153544",500,0,0,2010,15,0.333333333,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.884858,-97.153544"
48,120200AA0341001,'1.40 MI SW OF FM 524',1993,740,2017,"29.035542, -95.745178",740,0,0,1993,32,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.035542,-95.745178"
48,120200AA0334301,'1.38 MI E OF FM 524',2021,470,2022,"29.039242, -95.6645",470,3,14.1,2021,4,0.5,7.05,,0,10943.35956,8891.479646,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.039242,-95.664500"
48,120200AA0113001,'3.35 MI W OF FM 521',1993,460,2017,"29.275283, -95.511025",460,0,0,1993,32,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.275283,-95.511025"
48,110030AA0460001,'3.0 MI SW FM324/CR59',1992,80,2023,"31.250503, -94.784942",80,0,0,1992,33,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.250503,-94.784942"
48,110030AA0255001,'0.8 MI SE OF FM 328',1992,221,2013,"31.318908, -94.483089",221,0,0,1992,33,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.318908,-94.483089"
48,022200GG0325001,'.175 MI SE OF US 377',2008,2017,2019,"32.968756, -97.244028",2017,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.968756,-97.244028"
48,090980AA0350002,'2.10 MI S OF US 281',1932,69,2015,"31.787111, -98.105625",69,0,0,1932,93,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.787111,-98.105625"
48,090980AA0289001,'0.50 MI W  OF FM 1602',2003,27,2020,"31.664458, -97.893378",27,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.664458,-97.893378"
48,090980AA0238001,'1.90 MI SE OF US 281',1920,15,2016,"31.905631, -98.053967",15,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.905631,-98.053967"
48,090980AA0210001,'2.10 MI S  OF US 281',1931,15,2016,"31.599728, -98.150472",15,0,0,1931,94,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.599728,-98.150472"
48,022200ZB1960003,'0.25 MI W OF HULEN ST',1969,3283,2024,"32.703728, -97.392417",3283,0,0,1969,56,0.333333333,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.703728,-97.392417"
48,120850D01190002,'0.2 MI E OF SHOUSE ST',2015,1150,2011,"29.411675, -95.108733",1150,0,0,2015,10,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.411675,-95.108733"
48,091100AA0297001,'2.15 MI W  OF FM 308',1999,25,2011,"32.026081, -96.916458",25,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.026081,-96.916458"
48,091100AA0288001,'0.75 MI NE OF FM 308',2002,60,2016,"32.013183, -96.863589",60,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.013183,-96.863589"
48,091100AA0261002,'1.40 MI W  OF FM 1243',2005,31,2020,"32.020719, -96.991633",31,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.020719,-96.991633"
48,091100AA0239002,'3.50 MI S  OF FM 1242',2000,25,2011,"31.866692, -97.034803",25,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.866692,-97.034803"
48,091100AA0232003,'0.80 MI SW OF SH 171',2003,86,2020,"31.9665, -97.015669",86,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.966500,-97.015669"
48,091100AA0232002,'0.90 MI SW OF SH 171',2003,86,2020,"31.965647, -97.017394",86,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.965647,-97.017394"
48,091100AA0229007,'2.80 MI NW OF FM 1242',1945,98,2020,"31.936733, -97.063192",98,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.936733,-97.063192"
48,091100AA0229005,'0.70 MI SE OF FM 1242',1999,33,2020,"31.892525, -97.0323",33,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.892525,-97.032300"
48,091100AA0229004,'1.40 MI SE OF FM 1242',2001,54,2020,"31.884289, -97.026653",54,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.884289,-97.026653"
48,091100AA0229003,'2.50 MI NW OF FM 2114',2004,74,2020,"31.862336, -97.002892",74,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.862336,-97.002892"
48,091100AA0228003,'1.80 MI NW OF FM 2114',2004,100,2015,"31.867147, -96.981117",100,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.867147,-96.981117"
48,022200G00415001,'0.10 MI E  OF WENDELL DR',1961,1577,2019,"32.814456, -97.253289",1577,0,0,1961,64,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.814456,-97.253289"
48,022200ZN7350003,'1.2 MI EAST OF N MAIN ST',1952,19683,2022,"32.783244, -97.327956",19683,0,0,1987,38,0.25,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.783244,-97.327956"
48,022200ZN3580001,'0.4 MI SE OF SH199',1926,21,2022,"32.834542, -97.488147",21,0,0,1926,99,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.834542,-97.488147"
48,91100001424062.00,'0.5 MI N OF US 81',2010,35,2020,"31.973119, -97.116028",35,3,1.05,2010,15,0.5,0.525,,0,146953.6856,119399.8695,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.973119,-97.116028"
48,091100AA0212004,'0.10 MI SW OF SH 171',2003,55,2020,"31.933767, -96.935769",55,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.933767,-96.935769"
48,091100AA0197001,'4.4 MI NW OF SH 31',2003,31,2020,"31.908458, -96.783836",31,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.908458,-96.783836"
48,091100AA0184002,'2.30 MI NW OF FM 308',1991,14,2018,"31.906214, -96.935636",14,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.906214,-96.935636"
48,091100AA0174002,'0.5 MI SE OF FM 2114',2002,94,2020,"31.863797, -96.881778",94,0,0,2002,23,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.863797,-96.881778"
48,120850D01030002,'1.0 MI N OF FM 1764',1989,220,2011,"29.402514, -95.110703",220,0,0,1989,36,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.402514,-95.110703"
48,121020002713174.00,'SH 288 @ US 59',1979,870,2014,"29.735508, -95.371161",870,0,0,1979,46,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.735508,-95.371161"
48,121020002713124.00,'0.26 MI NE OF IH 45',1975,6430,2015,"29.747486, -95.359964",6430,0,0,1975,50,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.747486,-95.359964"
48,091100AA0155002,'2.2 MI NW OF SH 31',2004,35,2009,"31.767961, -96.927706",35,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.767961,-96.927706"
48,091100AA0146001,'1.20 MI SE OF FM 2114',2004,35,2016,"31.821983, -96.974967",35,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.821983,-96.974967"
48,091100AA0141001,'1.35 MI SE OF FM 308',2002,65,2020,"31.833533, -96.921339",65,0,0,2002,23,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.833533,-96.921339"
48,022200ZR5050002,'0.1 MI N IH 30 E IH 35',1961,10672,2019,"32.750531, -97.303325",10672,0,0,1961,64,0.333333333,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.750531,-97.303325"
48,090740AA0481001,'1.60 MI NE OF CR 459',2008,21,2020,"31.169906, -97.139419",21,0,0,2008,17,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.169906,-97.139419"
48,090740AA0479001,'0.10 MI SW OF FM 1671',1963,19,2020,"31.016836, -97.066031",19,0,0,1963,62,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.016836,-97.066031"
48,090740AA0467001,'1.20 MI SE OF FM 1950',2006,55,2015,"31.237919, -97.137061",55,0,0,2006,19,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.237919,-97.137061"
48,090740AA0461001,'0.25 MI SW OF FM 2027',2000,100,2013,"31.086822, -96.87595",100,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.086822,-96.875950"
48,090740AA0452002,'1.60 MI SW OF US 77',1998,38,2020,"31.116689, -97.022181",38,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.116689,-97.022181"
48,090740AA0452001,'2.60 MI SW OF US 77',2004,38,2020,"31.109706, -97.035447",38,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.109706,-97.035447"
48,091610AA0811002,'2.00 MI SW OF FM 2188',2015,44,2022,"31.437197, -97.357233",44,0,0,2015,10,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.437197,-97.357233"
48,121020027107299.00,'1.50 MI E OF IH 610',1967,15475,2015,"29.777447, -95.428922",15475,0,0,1967,58,0.25,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.777447,-95.428922"
48,121020027107298.00,'1.50 MI E OF IH 610',1967,15475,2015,"29.777483, -95.429392",15475,0,0,1967,58,0.25,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.777483,-95.429392"
48,121020027107240.00,'0.10 MI W OF IH 45',1965,18750,2019,"29.778328, -95.372467",18750,0,0,1965,60,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.778328,-95.372467"
48,090740AA0312001,'0.20 MI SW OF SH 7',1914,215,2016,"31.286072, -97.016433",215,0,0,1914,111,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.286072,-97.016433"
48,091610AA0680001,'0.60 MI S OF BLUE BLUFF',2001,18,2020,"31.443344, -96.981939",18,0,0,2001,24,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.443344,-96.981939"
48,090980AA0171001,'1.20 MI NW OF US 281',1938,55,2016,"31.922861, -98.079331",55,0,0,1938,87,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.922861,-98.079331"
48,091610AA0658001,'2.70 MI W OF FM 1860',2004,50,2022,"31.510592, -96.889811",50,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.510592,-96.889811"
48,091610AA0623001,'0.40 MI NW OF SH 164',2000,69,2022,"31.546517, -96.83815",69,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.546517,-96.838150"
48,091610AA0622001,'1.20 MI NW OF SH 164',2005,349,2022,"31.544511, -96.8599",349,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.544511,-96.859900"
48,091610AA0611003,'1.05 MI SW OF FM 2311',2008,125,2022,"31.739869, -97.044669",125,2,2.5,2008,17,0.5,1.25,,0,61720.54795,50147.94521,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.739869,-97.044669"
48,100010AA0130101,'1.45 MI S  OF FM 322',1998,50,2015,"31.616906, -95.639944",50,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.616906,-95.639944"
48,100010AA0103101,'2.10 MI SE OF FM 319',1999,80,2015,"31.56655, -95.6227",80,0,0,1999,26,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.566550,-95.622700"
48,091610C00128001,'1.80 MI NE OF US 84',1995,2400,2016,"31.6232, -97.073992",2400,0,0,1995,30,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.623200,-97.073992"
48,091610B06787003,'0.18 MI N OF FM 1637',1960,365,2022,"31.574381, -97.149314",365,0,0,1960,65,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.574381,-97.149314"
48,091610B04271001,'0.30 MI NE OF 36th ST',1970,983,2020,"31.54085, -97.162069",983,0,0,1970,55,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.540850,-97.162069"
48,090740AA0389002,'0.40 MI NE OF BELL C/L',2023,25,2016,"31.098564, -97.138397",25,0,0,2023,2,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.098564,-97.138397"
48,090740AA0388003,'1.50 MI NW OF SH 320',2017,55,2016,"31.144161, -97.123528",55,0,0,2017,8,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.144161,-97.123528"
48,090740AA0388002,'0.70 MI NW OF SH 320',2015,42,2020,"31.133978, -97.116506",42,1,0.42,2015,10,1,0.42,,0,183692.107,149249.8369,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.133978,-97.116506"
48,090740AA0438001,'2.15 MI NW OF SH 53',2006,118,2020,"31.084006, -97.033856",118,0,0,2006,19,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.084006,-97.033856"
48,091610AA0676001,'0.75 MI W  OF SH 6',1930,20,2022,"31.456583, -96.935486",20,0,0,1930,95,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.456583,-96.935486"
48,090740AA0418001,'0.85 MI NE OF SATIN',2020,36,2020,"31.353397, -97.022317",36,0,0,2020,5,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.353397,-97.022317"
48,090740AA4206001,'0.03 MI SW OF CR 443',2004,11,2015,"31.295928, -97.147594",11,0,0,2004,21,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.295928,-97.147594"
48,090740AA0610001,'0.70 MI NW OF SH 7',2009,89,2020,"31.295928, -97.231036",89,0,0,2009,16,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.295928,-97.231036"
48,090740AA0604001,'0.40 MI SW OF FM 413',2010,42,2020,"31.065067, -96.959642",42,0,0,2010,15,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.065067,-96.959642"
48,090740AA0531001,'0.50 MI NW OF MILAM C/L',2000,62,2020,"31.054961, -96.952922",62,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.054961,-96.952922"
48,121020002713123.00,'0.25 MI NE OF IH 45',1975,21083,2024,"29.747486, -95.3604",21083,0,0,1975,50,0.333333333,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.747486,-95.360400"
48,121020002713295.00,'3.70 MI E OF IH 610',2000,2240,2014,"29.731258, -95.399556",2240,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.731258,-95.399556"
